0.00114920186131469,0.000797661504153729,0.000446758766447069,0.000435536972045021,-0.000613900016378846
0.00141332360339607,0.000494181024580521,0.000506430677983585,0.000434468544767318,-0.000519032283968255
0.00162289542795842,0.000226258977468434,0.000541537574170183,0.000440394446627728,-0.000415256846750505
0.00175332343611163,2.68069757815933e-05,0.000540397317591068,0.000454761355026742,-0.000304565850022872
0.00178854688914126,-7.7494289195037e-05,0.000505737158644177,0.000475392564882047,-0.000189463563280044
0.00172323529437997,-6.93249257367494e-05,0.000454001283728343,0.000497479847751535,-7.28428923750022e-05
0.00156380589454033,5.70492925958808e-05,0.000409204666990952,0.000515744499603844,4.21798605847256e-05
0.00132810085778673,0.000294729224770789,0.000393701339300526,0.000526812459033711,0.000152462605283345
0.00104371378003314,0.000624466571047427,0.00041950418243585,0.000530745667348137,0.000255055013351679
0.000745111885686755,0.0010162967964556,0.000483608950839853,0.000531036585369313,0.000347421313997661
0.00046984566230676,0.00143239315475183,0.000569178156715271,0.000533050247208298,0.000427652334398682
0.000254254406299617,0.00183087851078086,0.000652059095825712,0.000541593244674208,0.000494650580275828
0.000129149806463325,0.00217021946743946,0.000709923627315868,0.000558693365028451,0.000548273108272974
0.000115980214961387,0.0024137513560802,0.000730256943689825,0.000582601554648943,0.000589419038007479
0.000223941367657183,0.00253385226291598,0.000713971959588308,0.000608500872991623,0.00062005168716023
0.000448407175316288,0.00251530422904053,0.000673388536241272,0.000630649015254014,0.00064314931089236
0.000770915391459081,0.00235744969061853,0.000625864813867255,0.000645024200068032,0.000662583044363349
0.00116077171512524,0.00207486542755382,0.000586371330644238,0.00065128538882537,0.000682925590127971
0.00157815069206333,0.00169642419719856,0.000562810051629117,0.000653125382055914,0.000709199134127994
0.00197839340385041,0.00126278135722607,0.000556574598744939,0.000656787486783461,0.000746575577096279
0.00231705114619186,0.000822493116874232,0.000568215729965378,0.000668338698360028,0.000800046106110359
0.00255511948958927,0.00042712676747006,0.000605266641894614,0.000690881570453452,0.000874080111246211
0.0026638621278852,0.000125844527155317,0.000687634312203845,0.000722969943783119,0.000972295236747113
0.00262864629240798,-3.99824891311415e-05,0.000846406572218329,0.000759011709338758,0.00109716077878076
